timestamp,price,volume,volatility,liquidity,feesUSD,hour,day_of_week
2024-08-28 22:00:00,1.0001508100447147,243853.24227482735,6.201363730159179e-06,5.151933932849003e+16,24.385324227482737,22,2
2024-08-28 21:00:00,1.0001446725929288,81872.53842690839,6.18804914613033e-06,5.152980016020544e+16,8.187253842690838,21,2
2024-08-28 20:00:00,1.0001444788404183,755187.5060915,3.6899628123432796e-06,5.152980016020544e+16,75.51875060915,20,2
2024-08-28 19:00:00,1.000158497842927,1773356.953747837,5.370773332823213e-06,5.152980016020544e+16,177.3356953747837,19,2
2024-08-28 18:00:00,1.0001824597258655,676786.860635,9.177123100847158e-06,5.152980016020544e+16,67.6786860635,18,2
2024-08-28 17:00:00,1.000161073052836,300260.0830925,1.192664086218163e-05,5.152980016020544e+16,30.02600830925,17,2
2024-08-28 16:00:00,1.000155998777306,2696391.127364019,1.206690196312954e-05,5.152980016020544e+16,269.6391127364019,16,2
2024-08-28 15:00:00,1.000177999908431,258254.24734756848,1.3885750216840272e-05,5.152980016020544e+16,25.825424734756847,15,2
2024-08-28 14:00:00,1.0001747102414713,1183339.0322168008,1.3892582018114911e-05,5.152980016020544e+16,118.33390322168007,14,2
2024-08-28 13:00:00,1.0001342698387805,281008.397792578,1.9446400503291094e-05,5.152980016020544e+16,28.1008397792578,13,2
2024-08-28 12:00:00,1.000131241139876,539062.751875,1.9412447827885055e-05,5.152980016020544e+16,53.9062751875,12,2
2024-08-28 11:00:00,1.0001470861447088,1485916.3481069684,2.0118048760286542e-05,5.152980016020544e+16,148.59163481069683,11,2
2024-08-28 10:00:00,1.000168793657787,357393.9955392523,2.1226643876839656e-05,5.152980016020544e+16,35.73939955392523,10,2
2024-08-28 09:00:00,1.000172830412494,405448.79977689707,2.085270928060256e-05,5.152980016020544e+16,40.5448799776897,9,2
2024-08-28 08:00:00,1.0001682697019263,1615876.7636165,1.932396224634522e-05,5.152980016020544e+16,161.58767636165,8,2
2024-08-28 07:00:00,1.0001636491091943,2456241.655718917,1.8087193439955177e-05,5.152980016020544e+16,245.62416557189172,7,2
2024-08-28 06:00:00,1.0001338355106821,1134997.184899,2.0436092012476355e-05,5.152980016020544e+16,113.4997184899,6,2
2024-08-28 05:00:00,1.0000953057636068,548719.903147,2.1407275156103336e-05,5.2157734429823016e+16,54.8719903147,5,2
2024-08-28 04:00:00,1.0000755442511664,3437954.6110677924,2.161424794854627e-05,5.2157734429823016e+16,343.7954611067792,4,2
2024-08-28 03:00:00,1.00010569469835,1985641.6812914868,2.2060797416482562e-05,5.1498569479400184e+16,198.56416812914867,3,2
2024-08-28 02:00:00,1.000175937212606,235835.1962035,3.194748035482373e-05,5.1498569479400184e+16,23.58351962035,2,2
2024-08-28 01:00:00,1.000177946684592,381065.6173358008,3.169881125684449e-05,5.14760569968157e+16,38.10656173358008,1,2
2024-08-28 00:00:00,1.000187211547516,1223589.811673264,3.11258555511048e-05,5.14760569968157e+16,122.3589811673264,0,2
2024-08-27 23:00:00,1.0002251495656678,3552110.983758,3.316974314785387e-05,5.1982248107882376e+16,355.2110983758,23,1
2024-08-27 22:00:00,1.000163298204462,5684909.8158255,3.940723642258494e-05,5.148658002890047e+16,568.49098158255,22,1
2024-08-27 21:00:00,0.9999916986443717,2262690.1850644764,6.703133353750793e-05,4.9684022934278376e+16,226.26901850644765,21,1
2024-08-27 20:00:00,0.999988331270925,878443.523869615,6.699983115758177e-05,4.9684022934278376e+16,87.8443523869615,20,1
2024-08-27 19:00:00,0.999957508064109,401367.076522,6.673735738982811e-05,4.9684022934278376e+16,40.1367076522,19,1
2024-08-27 18:00:00,0.9999467442498844,185867.16381490516,6.670838061258538e-05,4.9684022934278376e+16,18.586716381490515,18,1
2024-08-27 17:00:00,0.9999437442498492,2713761.255961,6.513791083553026e-05,4.9684022934278376e+16,271.3761255961,17,1
2024-08-27 16:00:00,0.9998355826051324,6455220.050684994,6.32397972098439e-05,4.929520386427762e+16,645.5220050684994,16,1
2024-08-27 15:00:00,1.0000392596973833,753169.3355417901,9.840281820800415e-05,5.213299193626255e+16,75.316933554179,15,1
2024-08-27 14:00:00,1.000045756357843,1369591.046474,9.833443569408442e-05,5.213299193626255e+16,136.9591046474,14,1
2024-08-27 13:00:00,1.0001016862275225,1665051.765876,9.955042883026887e-05,5.150644930398333e+16,166.5051765876,13,1
2024-08-27 12:00:00,1.0001534467724027,501627.706926,9.975548956280811e-05,4.830604929798343e+16,50.1627706926,12,1
2024-08-27 11:00:00,1.0001418508794968,266877.7604515,8.028593985341388e-05,4.830604929798343e+16,26.68777604515,11,1
2024-08-27 10:00:00,1.0001401856934833,952845.4940985,8.024441818431218e-05,4.82971674791892e+16,95.28454940985,10,1
2024-08-27 09:00:00,1.0001647901946908,442330.7423185,7.861079233152394e-05,4.82971674791892e+16,44.23307423185,9,1
2024-08-27 08:00:00,1.0001741903486356,271909.028614,7.796920304858759e-05,4.82971674791892e+16,27.1909028614,8,1
2024-08-27 07:00:00,1.0001697659459685,530154.1686465772,7.802271165399139e-05,4.82971674791892e+16,53.01541686465771,7,1
2024-08-27 06:00:00,1.0001491593643563,173958.606975,6.5647850612701e-05,4.82971674791892e+16,17.3958606975,6,1
2024-08-27 05:00:00,1.0001422023712288,2795302.420394972,2.6060308958916344e-05,4.82971674791892e+16,279.5302420394972,5,1
2024-08-27 04:00:00,1.0002399796039576,1141097.875636,3.7882582392366484e-05,4.8803198584255656e+16,114.1097875636,4,1
2024-08-27 03:00:00,1.0001965893571507,1492581.7777968855,4.019498532557572e-05,4.829716748918898e+16,149.25817777968854,3,1
2024-08-27 02:00:00,1.0002490383726776,86243.4201125,4.0275333896874095e-05,4.872904519786779e+16,8.62434201125,2,1
2024-08-27 01:00:00,1.000248680745163,243850.675296748,3.977324942637941e-05,4.871709176781693e+16,24.3850675296748,1,1
2024-08-27 00:00:00,1.000242348088976,51916.7124195,3.996111964629057e-05,4.871709176781693e+16,5.19167124195,0,1
2024-08-26 23:00:00,1.0002416717248732,197977.334938,3.97489180840782e-05,4.871709176781693e+16,19.7977334938,23,0
2024-08-26 22:00:00,1.0002474665961565,128542.62081226672,3.974802154286382e-05,4.871709176781693e+16,12.854262081226672,22,0
2024-08-26 21:00:00,1.0002445996068992,560022.2663805,3.9699888864363244e-05,4.871723693645347e+16,56.00222663805,21,0
2024-08-26 20:00:00,1.0002620262785862,102669.2854735,3.8514260718141674e-05,4.871723693645347e+16,10.26692854735,20,0
2024-08-26 19:00:00,1.0002600927779537,516051.6518085085,3.828198498799808e-05,4.871723693645347e+16,51.60516518085085,19,0
2024-08-26 18:00:00,1.000266874600101,266294.2957635776,2.355846250421407e-05,4.871723693645347e+16,26.629429576357765,18,0
2024-08-26 17:00:00,1.0002614851699778,256185.946942,1.7618068512459276e-05,4.871871748198008e+16,25.6185946942,17,0
2024-08-26 16:00:00,1.0002632966635172,161447.9697555,7.052843396024082e-06,4.871871748198008e+16,16.14479697555,16,0
2024-08-26 15:00:00,1.000259946281634,201170.602336,7.198838942234759e-06,4.871871748198008e+16,20.1170602336,15,0
2024-08-26 14:00:00,1.0002661755998372,754042.2962016953,6.8398277652094145e-06,4.871871748198008e+16,75.40422962016953,14,0
2024-08-26 13:00:00,1.0002074008907544,1211891.4048435,2.0582043438933545e-05,1.7747485151703628e+16,121.18914048435,13,0
2024-08-26 12:00:00,1.0001548962466331,10566808.198322924,2.5376009937768286e-05,4.8243605880329496e+16,1056.6808198322924,12,0
2024-08-26 11:00:00,1.000349883998956,735777.7146455,6.955728123620713e-05,3.573334300896997e+16,73.57777146455,11,0
2024-08-26 10:00:00,1.0003877306254276,437649.1506125,7.007959569196975e-05,3.573334300896997e+16,43.76491506125,10,0
2024-08-26 09:00:00,1.0004093651653037,647661.8220705944,6.99337665847535e-05,3.471683362129117e+16,64.76618220705944,9,0
2024-08-26 08:00:00,1.000437351485938,605565.950462,6.998066496023662e-05,3.4540103687328924e+16,60.5565950462,8,0
2024-08-26 07:00:00,1.000449867271688,102818.6351902096,6.957087911709534e-05,3.4540103687328924e+16,10.28186351902096,7,0
2024-08-26 06:00:00,1.0004486850609011,220153.85695348604,6.965862324924018e-05,3.4540103687328924e+16,22.015385695348606,6,0
2024-08-26 05:00:00,1.0004568310925332,97437.249508,6.935159399547506e-05,3.4540103687328924e+16,9.7437249508,5,0
2024-08-26 04:00:00,1.0004610648770085,101543.40030252744,6.939747832728849e-05,3.4540103687328924e+16,10.154340030252744,4,0
2024-08-26 03:00:00,1.0004653885883752,249321.1464985,6.416477317666925e-05,3.4540103687328924e+16,24.93211464985,3,0
2024-08-26 02:00:00,1.0004796008877137,755896.304763733,5.832354878413755e-05,3.4540103687328924e+16,75.5896304763733,2,0
2024-08-26 01:00:00,1.000496456804714,93016.026793,1.1932665993857158e-05,3.4540103687328924e+16,9.3016026793,1,0
2024-08-26 00:00:00,1.0004990652191228,285938.5787975,9.219889687909007e-06,3.4540103687328924e+16,28.59385787975,0,0
2024-08-25 23:00:00,1.000495263097137,423083.4785515,9.50485060738175e-06,3.4540103687328924e+16,42.30834785515,23,6
2024-08-25 22:00:00,1.000507738671152,163846.52492389525,6.897582994481415e-06,1.6337432177609176e+16,16.384652492389524,22,6
2024-08-25 21:00:00,1.0005026361968816,1644874.982502923,7.560642346765644e-06,1.6337432177609176e+16,164.48749825029233,21,6
2024-08-25 20:00:00,1.0003877275574686,386814.858421,3.888846502834362e-05,4.59535014724013e+16,38.6814858421,20,6
2024-08-19 21:00:00,0.9908858493532116,13.772613,0.0030014141364881506,11903657518.0,0.13772613,21,0
2024-08-19 16:00:00,0.9886070439358176,128.606812,0.003007875874595265,11903657518.0,1.28606812,16,0
2024-08-13 10:00:00,1.0100656864060342,0.009998,0.007866967819476255,11933971584.0,9.998e-05,10,1
2024-08-08 08:00:00,1.0100640354504873,5.000951,0.007867186160626673,11933971584.0,0.05000951,8,3
2024-08-08 05:00:00,1.0109066814934924,426.0044205,0.007860293719287308,11933971584.0,4.260044205,5,3
2024-08-08 03:00:00,1.0107065616255264,213.7793825,0.007863555877478208,11933971584.0,2.137793825,3,3
2024-08-08 01:00:00,1.0102623765669123,218.58828,0.007871204134287631,11933971584.0,2.1858828,1,3
2024-08-07 00:00:00,1.0098964419221503,215.05637636382423,0.007877314452349366,11933971584.0,2.1505637636382424,0,2
2024-08-06 12:00:00,1.010857477915993,0.199924,0.007870068850380522,11933971584.0,0.00199924,12,1
2024-08-06 06:00:00,1.010891177505178,220.15983266441785,0.007867754721776157,11933971584.0,2.2015983266441785,6,1
2024-08-02 13:00:00,1.009003848592264,4.998325,0.00705683457616279,11933971584.0,0.04998325,13,4
2024-08-02 12:00:00,1.0098451680156444,287.7643395,0.006921062401797261,11933971584.0,2.877643395,12,4
2024-07-30 09:00:00,0.9987236980168472,0.0,0.0035719083014272104,22083815837.0,0.0,9,1
2024-07-25 05:00:00,0.9987236980168472,0.0,0.003571965344931136,14566081975.0,0.0,5,3
2024-07-25 04:00:00,0.9987236980168472,0.0,0.003530685886232746,11903657518.0,0.0,4,3
2024-06-14 01:00:00,0.9987236980168472,0.0,0.0035375147637286396,14799151209.0,0.0,1,4
2024-06-12 00:00:00,0.9987236980168472,0.0,0.0035505296407350208,13140213006.0,0.0,0,2
2024-06-10 14:00:00,0.9987236980168472,0.0,0.003561204265000119,11903657518.0,0.0,14,0
2024-06-02 05:00:00,0.9987236980168472,43.863719,0.003512489228302996,11903657518.0,0.43863719,5,6
2024-05-30 07:00:00,1.0060585687006556,238.741085,0.00443715529856017,11933971584.0,2.38741085,7,3
